,sen_B1,sen_B2,sen_B3,sen_B4,sen_B5,sen_B6,sen_B7,sen_B8,sen_B8A,sen_B9,sen_B11,sen_B12,land_B1,land_B2,land_B3,land_B4,land_B5,land_B6,land_B7,bathy,lat,lon
93,0.0352,0.02815,0.0309,0.01695,0.0183,0.0117,0.0115,0.0115,0.01145,0.012,0.04535,0.01325,0.0014099999999999946,0.009907499999999986,0.023877499999999996,0.019394999999999996,0.048875,0.03625249999999999,0.02704000000000001,12.005,10.306597227433736,76.82978336493696
94,0.0343,0.0293,0.03035,0.0173,0.019,0.0132,0.0133,0.0133,0.01235,0.01355,0.0455,0.0135,-0.007802500000000018,0.0013275000000000092,0.01686499999999999,0.014142500000000002,0.03683,0.02379500000000001,0.018515000000000004,15.791999999999998,10.306538561473285,76.83071274498761
95,0.0339,0.0281,0.03035,0.0177,0.01865,0.0136,0.0136,0.0136,0.0127,0.01365,0.04895,0.0134,-0.005135000000000001,0.0035550000000000026,0.017717499999999997,0.014527499999999999,0.037544999999999995,0.025719999999999993,0.018955,14.618333333333334,10.306592498757414,76.8307795594817
96,0.0265,0.0302,0.0298,0.0207,0.0211,0.0125,0.014,0.014,0.0141,0.0144,0.0906,0.0207,-0.0010100000000000109,0.009797499999999987,0.030725000000000002,0.021237499999999992,0.034629999999999994,0.0294875,0.02396000000000001,17.815555555555555,10.306669933070015,76.78571624032234
97,0.0352,0.02815,0.0309,0.01695,0.0183,0.0117,0.0115,0.0115,0.01145,0.012,0.04535,0.01325,0.0014099999999999946,0.009907499999999986,0.023877499999999996,0.019394999999999996,0.048875,0.03625249999999999,0.02704000000000001,12.69,10.306621215928903,76.82982955801673
98,0.0352,0.02815,0.0309,0.01695,0.0183,0.0117,0.0115,0.0115,0.01145,0.012,0.04535,0.01325,0.0014099999999999946,0.009907499999999986,0.023877499999999996,0.019394999999999996,0.048875,0.03625249999999999,0.02704000000000001,13.37857142857143,10.306658214055249,76.82989599425171
99,0.03455,0.0294,0.0313,0.01735,0.0183,0.01315,0.01335,0.01335,0.01205,0.0118,0.0468,0.01335,0.000942499999999985,0.00952249999999999,0.021897499999999986,0.018405000000000005,0.04727999999999999,0.033475000000000005,0.024812499999999987,12.979999999999999,10.306704723284225,76.82997199235916
100,0.0339,0.0281,0.03035,0.0177,0.01865,0.0136,0.0136,0.0136,0.0127,0.01365,0.04895,0.0134,-0.005135000000000001,0.0035550000000000026,0.017717499999999997,0.014527499999999999,0.037544999999999995,0.025719999999999993,0.018955,14.629999999999999,10.306631693205924,76.83082908113869
101,0.0339,0.0281,0.03035,0.0177,0.01865,0.0136,0.0136,0.0136,0.0127,0.01365,0.04895,0.0134,-0.005135000000000001,0.0035550000000000026,0.017717499999999997,0.014527499999999999,0.037544999999999995,0.025719999999999993,0.018955,14.11375,10.306679306884892,76.83088779160742
102,0.0265,0.0302,0.0298,0.0207,0.0211,0.0125,0.014,0.014,0.0141,0.0144,0.0906,0.0207,-0.0010100000000000109,0.009797499999999987,0.030725000000000002,0.021237499999999992,0.034629999999999994,0.0294875,0.02396000000000001,16.552,10.306765030089645,76.78572707043324
103,0.03455,0.0294,0.0313,0.01735,0.0183,0.01315,0.01335,0.01335,0.01205,0.0118,0.0468,0.01335,0.000942499999999985,0.00952249999999999,0.021897499999999986,0.018405000000000005,0.04727999999999999,0.033475000000000005,0.024812499999999987,12.520000000000001,10.306738114561416,76.8300193123761
104,0.03455,0.0294,0.0313,0.01735,0.0183,0.01315,0.01335,0.01335,0.01205,0.0118,0.0468,0.01335,0.000942499999999985,0.00952249999999999,0.021897499999999986,0.018405000000000005,0.04727999999999999,0.033475000000000005,0.024812499999999987,12.183333333333335,10.306785992150134,76.83007867471754
105,0.0339,0.0281,0.03035,0.0177,0.01865,0.0136,0.0136,0.0136,0.0127,0.01365,0.04895,0.0134,-0.005135000000000001,0.0035550000000000026,0.017717499999999997,0.014527499999999999,0.037544999999999995,0.025719999999999993,0.018955,13.76,10.306723147657706,76.83093828723406
106,0.0339,0.0281,0.03035,0.0177,0.01865,0.0136,0.0136,0.0136,0.0127,0.01365,0.04895,0.0134,-0.005135000000000001,0.0035550000000000026,0.017717499999999997,0.014527499999999999,0.037544999999999995,0.025719999999999993,0.018955,12.565555555555555,10.306771243136911,76.83098220050904
107,0.0273,0.0302,0.0302,0.0204,0.0208,0.0135,0.0136,0.0136,0.0133,0.014,0.1262,0.021,-0.005354999999999999,0.006772499999999987,0.03135750000000001,0.02162249999999999,0.035674999999999985,0.03146750000000001,0.02593999999999999,15.951666666666666,10.306844513359897,76.78573939191656
108,0.0273,0.0314,0.0318,0.0213,0.0237,0.0177,0.0171,0.0171,0.0162,0.0137,0.1262,0.0228,-0.0014224999999999932,0.008064999999999989,0.030917499999999987,0.019862500000000005,0.03006500000000001,0.025224999999999997,0.02187,15.423999999999998,10.306898598608589,76.78574696629121
109,0.03455,0.02915,0.031,0.01715,0.019,0.01325,0.0132,0.0132,0.01365,0.0133,0.0468,0.013,-0.0009000000000000119,0.007047499999999984,0.022474999999999995,0.016589999999999994,0.0398,0.030147499999999994,0.022007499999999985,12.200000000000001,10.306829779695475,76.83012595587928
110,0.03455,0.02915,0.031,0.01715,0.019,0.01325,0.0132,0.0132,0.01365,0.0133,0.0468,0.013,-0.0009000000000000119,0.007047499999999984,0.022474999999999995,0.016589999999999994,0.0398,0.030147499999999994,0.022007499999999985,12.375714285714283,10.3068793475784,76.83017189024363
111,0.03365,0.02635,0.0301,0.0165,0.01865,0.0151,0.0177,0.0177,0.0151,0.01395,0.0582,0.01525,-0.0015874999999999917,0.0052875000000000005,0.019284999999999997,0.01551749999999999,0.037902500000000006,0.030037499999999995,0.020907499999999996,11.133333333333335,10.306842289043852,76.83102988264649
112,0.03365,0.02635,0.0301,0.0165,0.01865,0.0151,0.0177,0.0177,0.0151,0.01395,0.0582,0.01525,-0.0015874999999999917,0.0052875000000000005,0.019284999999999997,0.01551749999999999,0.037902500000000006,0.030037499999999995,0.020907499999999996,11.370000000000001,10.306897196608144,76.83105146677539
113,0.0273,0.0314,0.0318,0.0213,0.0237,0.0177,0.0171,0.0171,0.0162,0.0137,0.1262,0.0228,-0.0014224999999999932,0.008064999999999989,0.030917499999999987,0.019862500000000005,0.03006500000000001,0.025224999999999997,0.02187,14.536249999999999,10.30697673308628,76.78575402037642
114,0.03455,0.02865,0.03085,0.0176,0.0189,0.0142,0.01345,0.01345,0.0136,0.01355,0.0468,0.0131,-0.0014224999999999932,0.007734999999999992,0.021540000000000004,0.016259999999999997,0.040157499999999985,0.031604999999999994,0.022722500000000007,12.893333333333336,10.306943722187041,76.8302230743842
115,0.03455,0.02865,0.03085,0.0176,0.0189,0.0142,0.01345,0.01345,0.0136,0.01355,0.0468,0.0131,-0.0014224999999999932,0.007734999999999992,0.021540000000000004,0.016259999999999997,0.040157499999999985,0.031604999999999994,0.022722500000000007,13.964000000000002,10.30699635227962,76.8302589317747
116,0.03365,0.02635,0.0301,0.0165,0.01865,0.0151,0.0177,0.0177,0.0151,0.01395,0.0582,0.01525,-0.0015874999999999917,0.0052875000000000005,0.019284999999999997,0.01551749999999999,0.037902500000000006,0.030037499999999995,0.020907499999999996,12.112222222222222,10.306969892623137,76.83106389404702
117,0.0273,0.0314,0.0318,0.0213,0.0237,0.0177,0.0171,0.0171,0.0162,0.0137,0.1262,0.0228,-0.0014224999999999932,0.008064999999999989,0.030917499999999987,0.019862500000000005,0.03006500000000001,0.025224999999999997,0.02187,13.028,10.307065427528968,76.78575190454816
118,0.03455,0.02865,0.03085,0.0176,0.0189,0.0142,0.01345,0.01345,0.0136,0.01355,0.0468,0.0131,-0.0014224999999999932,0.007734999999999992,0.021540000000000004,0.016259999999999997,0.040157499999999985,0.031604999999999994,0.022722500000000007,15.984,10.307069071753116,76.83030341623261
119,0.03365,0.02635,0.0301,0.0165,0.01865,0.0151,0.0177,0.0177,0.0151,0.01395,0.0582,0.01525,-0.0015874999999999917,0.0052875000000000005,0.019284999999999997,0.01551749999999999,0.037902500000000006,0.030037499999999995,0.020907499999999996,10.846,10.307071128335277,76.83105925409849
120,0.0273,0.0305,0.0303,0.0214,0.0214,0.0153,0.0174,0.0174,0.0173,0.0149,0.1262,0.0243,-0.011844999999999994,0.0007500000000000007,0.031137499999999985,0.020137500000000003,0.07480749999999997,0.04934250000000001,0.030615000000000003,8.963999999999999,10.307166172669673,76.78572891926781
121,0.03325,0.0286,0.0308,0.0171,0.0191,0.0149,0.0138,0.0138,0.01415,0.01335,0.0598,0.01375,0.001354999999999995,0.007624999999999993,0.02750749999999999,0.021017499999999995,0.041037500000000005,0.03237499999999999,0.023822499999999996,16.805,10.307128734579114,76.83033881521811
122,0.03325,0.0286,0.0308,0.0171,0.0191,0.0149,0.0138,0.0138,0.01415,0.01335,0.0598,0.01375,0.001354999999999995,0.007624999999999993,0.02750749999999999,0.021017499999999995,0.041037500000000005,0.03237499999999999,0.023822499999999996,16.98125,10.307178805907704,76.83036862451682
123,0.0324,0.02645,0.03005,0.017,0.01935,0.0173,0.0183,0.0183,0.01695,0.0184,0.1472,0.01685,-0.003044999999999992,0.004902500000000004,0.023354999999999987,0.01843249999999999,0.040927500000000006,0.03344749999999999,0.024262499999999992,9.281428571428572,10.307182344013286,76.83103398773247
124,0.0324,0.02645,0.03005,0.017,0.01935,0.0173,0.0183,0.0183,0.01695,0.0184,0.1472,0.01685,-0.003044999999999992,0.004902500000000004,0.023354999999999987,0.01843249999999999,0.040927500000000006,0.03344749999999999,0.024262499999999992,9.465,10.307132855796564,76.83104773411245
125,0.0273,0.0305,0.0303,0.0214,0.0214,0.0153,0.0174,0.0174,0.0173,0.0149,0.1262,0.0243,-0.011844999999999994,0.0007500000000000007,0.031137499999999985,0.020137500000000003,0.07480749999999997,0.04934250000000001,0.030615000000000003,7.231999999999999,10.307271710277515,76.78568281897697
126,0.03325,0.0286,0.0308,0.0171,0.0191,0.0149,0.0138,0.0138,0.01415,0.01335,0.0598,0.01375,0.001354999999999995,0.007624999999999993,0.02750749999999999,0.021017499999999995,0.041037500000000005,0.03237499999999999,0.023822499999999996,17.18125,10.307259472233962,76.83041738154174
127,0.03325,0.0286,0.0308,0.0171,0.0191,0.0149,0.0138,0.0138,0.01415,0.01335,0.0598,0.01375,0.001354999999999995,0.007624999999999993,0.02750749999999999,0.021017499999999995,0.041037500000000005,0.03237499999999999,0.023822499999999996,17.36,10.307304863092359,76.83044558912367
128,0.03305,0.02775,0.02975,0.01695,0.01895,0.01555,0.0148,0.0148,0.01505,0.015,0.09265,0.01575,-0.0016424999999999912,0.005782499999999996,0.025115,0.019532500000000008,0.041147500000000004,0.03366749999999999,0.024922499999999986,10.340999999999998,10.307269126129075,76.8310013528391
129,0.0276,0.0306,0.0327,0.0224,0.0274,0.0235,0.0238,0.0238,0.0206,0.027,0.1756,0.0336,-0.0216075,-0.009425000000000017,0.023052500000000004,0.011942499999999995,0.1501575,0.07406499999999999,0.036775,5.353333333333333,10.307383503092858,76.78562592690663
130,0.0273,0.0305,0.0303,0.0214,0.0214,0.0153,0.0174,0.0174,0.0173,0.0149,0.1262,0.0243,-0.011844999999999994,0.0007500000000000007,0.031137499999999985,0.020137500000000003,0.07480749999999997,0.04934250000000001,0.030615000000000003,6.116666666666667,10.307337099466457,76.7856499182174
131,0.03305,0.02815,0.02975,0.0171,0.01905,0.0181,0.01905,0.01905,0.0219,0.01535,0.09265,0.02345,0.010127499999999984,0.016094999999999998,0.03776499999999999,0.030862499999999987,0.051460000000000006,0.034877500000000006,0.02687500000000001,16.428,10.307369742686154,76.83048725325457
132,0.03305,0.02745,0.0306,0.01795,0.0226,0.02895,0.0281,0.0281,0.02465,0.0247,0.09265,0.03345,0.007569999999999993,0.013262499999999983,0.034355,0.028277499999999983,0.048765,0.03388749999999999,0.026737499999999997,12.152500000000002,10.307398493271991,76.83092484319666
133,0.03305,0.02775,0.02975,0.01695,0.01895,0.01555,0.0148,0.0148,0.01505,0.015,0.09265,0.01575,-0.0016424999999999912,0.005782499999999996,0.025115,0.019532500000000008,0.041147500000000004,0.03366749999999999,0.024922499999999986,11.88,10.307348474844979,76.83096018696956
134,0.0276,0.0306,0.0327,0.0224,0.0274,0.0235,0.0238,0.0238,0.0206,0.027,0.1756,0.0336,-0.0216075,-0.009425000000000017,0.023052500000000004,0.011942499999999995,0.1501575,0.07406499999999999,0.036775,4.955,10.30746491090936,76.78558442859122
135,0.03305,0.02815,0.02975,0.0171,0.01905,0.0181,0.01905,0.01905,0.0219,0.01535,0.09265,0.02345,0.010127499999999984,0.016094999999999998,0.03776499999999999,0.030862499999999987,0.051460000000000006,0.034877500000000006,0.02687500000000001,15.696666666666665,10.307433643863158,76.83053247806255
136,0.03305,0.02815,0.02975,0.0171,0.01905,0.0181,0.01905,0.01905,0.0219,0.01535,0.09265,0.02345,0.010127499999999984,0.016094999999999998,0.03776499999999999,0.030862499999999987,0.051460000000000006,0.034877500000000006,0.02687500000000001,11.098333333333334,10.307484505097564,76.83058908117334
137,0.03305,0.02745,0.0306,0.01795,0.0226,0.02895,0.0281,0.0281,0.02465,0.0247,0.09265,0.03345,0.007569999999999993,0.013262499999999983,0.034355,0.028277499999999983,0.048765,0.03388749999999999,0.026737499999999997,10.35,10.307481637696021,76.83083732194646
138,0.03305,0.02745,0.0306,0.01795,0.0226,0.02895,0.0281,0.0281,0.02465,0.0247,0.09265,0.03345,0.007569999999999993,0.013262499999999983,0.034355,0.028277499999999983,0.048765,0.03388749999999999,0.026737499999999997,11.336666666666666,10.307448580980536,76.83087726724183
139,0.0276,0.0306,0.0327,0.0224,0.0274,0.0235,0.0238,0.0238,0.0206,0.027,0.1756,0.0336,-0.0216075,-0.009425000000000017,0.023052500000000004,0.011942499999999995,0.1501575,0.07406499999999999,0.036775,4.534285714285714,10.307579083383233,76.7855280180514
140,0.0276,0.0306,0.0327,0.0224,0.0274,0.0235,0.0238,0.0238,0.0206,0.027,0.1756,0.0336,-0.0216075,-0.009425000000000017,0.023052500000000004,0.011942499999999995,0.1501575,0.07406499999999999,0.036775,4.656666666666666,10.307529319208596,76.7855528946644
141,0.03305,0.02815,0.02975,0.0171,0.01905,0.0181,0.01905,0.01905,0.0219,0.01535,0.09265,0.02345,0.010127499999999984,0.016094999999999998,0.03776499999999999,0.030862499999999987,0.051460000000000006,0.034877500000000006,0.02687500000000001,7.96,10.307520145871665,76.83066218036257
142,0.03305,0.02745,0.0306,0.01795,0.0226,0.02895,0.0281,0.0281,0.02465,0.0247,0.09265,0.03345,0.007569999999999993,0.013262499999999983,0.034355,0.028277499999999983,0.048765,0.03388749999999999,0.026737499999999997,7.27,10.307520425390605,76.8307564823474
143,0.0275,0.0306,0.0319,0.0207,0.0216,0.0165,0.0154,0.0154,0.0171,0.0163,0.1034,0.0221,-0.028015000000000012,-0.013687499999999991,0.015490000000000004,0.006305000000000005,0.022529999999999994,0.022667500000000007,0.017167500000000002,7.6,10.307701609888612,76.78543591838209
144,0.0276,0.0288,0.0293,0.0207,0.0249,0.0259,0.0368,0.0368,0.0295,0.0254,0.1756,0.0353,-0.022625000000000006,-0.011130000000000001,0.016782500000000006,0.007707500000000006,0.07480749999999997,0.04744499999999999,0.02390500000000001,5.735,10.307653376532691,76.78548156560434
145,0.0276,0.0288,0.0293,0.0207,0.0249,0.0259,0.0368,0.0368,0.0295,0.0254,0.1756,0.0353,-0.022625000000000006,-0.011130000000000001,0.016782500000000006,0.007707500000000006,0.07480749999999997,0.04744499999999999,0.02390500000000001,4.98,10.307810498073575,76.78555899736358
146,0.0276,0.0288,0.0293,0.0207,0.0249,0.0259,0.0368,0.0368,0.0295,0.0254,0.1756,0.0353,-0.022625000000000006,-0.011130000000000001,0.016782500000000006,0.007707500000000006,0.07480749999999997,0.04744499999999999,0.02390500000000001,6.618,10.307868148772808,76.78558174295992
147,0.0276,0.0309,0.0297,0.0214,0.0226,0.0145,0.0182,0.0182,0.0165,0.0155,0.1392,0.0243,-0.025677499999999992,-0.011542500000000011,0.015737499999999988,0.005975000000000008,0.0143075,0.01848749999999999,0.014995000000000008,10.617999999999999,10.307968792565035,76.78559674286507
148,0.0276,0.0309,0.0297,0.0214,0.0226,0.0145,0.0182,0.0182,0.0165,0.0155,0.1392,0.0243,-0.025677499999999992,-0.011542500000000011,0.015737499999999988,0.005975000000000008,0.0143075,0.01848749999999999,0.014995000000000008,15.618,10.308068980127642,76.78560105013693
149,0.0276,0.0275,0.0308,0.0232,0.0361,0.0628,0.0698,0.0698,0.0679,0.0752,0.1392,0.0478,-0.013962500000000017,-0.0028799999999999937,0.021265000000000006,0.011254999999999987,0.0265725,0.02833250000000001,0.017607499999999998,7.47,10.308058556177684,76.78583841885985
150,0.0276,0.0275,0.0308,0.0232,0.0361,0.0628,0.0698,0.0698,0.0679,0.0752,0.1392,0.0478,-0.013962500000000017,-0.0028799999999999937,0.021265000000000006,0.011254999999999987,0.0265725,0.02833250000000001,0.017607499999999998,8.133333333333333,10.308091526278504,76.78587327965978
151,0.0276,0.0323,0.0306,0.021,0.0219,0.0136,0.0144,0.0144,0.0137,0.0138,0.1392,0.0209,-0.02823500000000001,-0.014100000000000001,0.016534999999999994,0.006222499999999992,0.014995000000000008,0.01879,0.015270000000000006,21.588749999999997,10.308170405857057,76.78560132936522
152,0.0276,0.0302,0.0288,0.0215,0.0242,0.0178,0.017,0.017,0.0117,0.0185,0.1392,0.0225,-0.018362500000000004,-0.006400000000000017,0.017827499999999996,0.008449999999999985,0.015022499999999994,0.01697499999999999,0.014527499999999999,10.945,10.308169259158285,76.78592260959529
153,0.0276,0.0323,0.0306,0.021,0.0219,0.0136,0.0144,0.0144,0.0137,0.0138,0.1392,0.0209,-0.02823500000000001,-0.014100000000000001,0.016534999999999994,0.006222499999999992,0.014995000000000008,0.01879,0.015270000000000006,26.744,10.308283873387925,76.78559994192052
154,0.0276,0.0302,0.0288,0.0215,0.0242,0.0178,0.017,0.017,0.0117,0.0185,0.1392,0.0225,-0.018362500000000004,-0.006400000000000017,0.017827499999999996,0.008449999999999985,0.015022499999999994,0.01697499999999999,0.014527499999999999,14.398000000000001,10.308268484632935,76.78596523519181
155,0.0276,0.0323,0.0306,0.021,0.0219,0.0136,0.0144,0.0144,0.0137,0.0138,0.1392,0.0209,-0.02823500000000001,-0.014100000000000001,0.016534999999999994,0.006222499999999992,0.014995000000000008,0.01879,0.015270000000000006,33.515,10.30838094972912,76.78559795091829
156,0.0276,0.0302,0.0288,0.0215,0.0242,0.0178,0.017,0.017,0.0117,0.0185,0.1392,0.0225,-0.018362500000000004,-0.006400000000000017,0.017827499999999996,0.008449999999999985,0.015022499999999994,0.01697499999999999,0.014527499999999999,16.657999999999998,10.308369637569609,76.78600588155298
157,0.0281,0.0312,0.0294,0.0216,0.0228,0.0121,0.0123,0.0123,0.0133,0.0138,0.0919,0.0204,-0.032387500000000014,-0.016987500000000016,0.014444999999999986,0.005369999999999986,0.016754999999999992,0.01859749999999999,0.015792499999999987,30.44,10.308477756054998,76.78559247111001
158,0.0287,0.0313,0.0282,0.021,0.023,0.017,0.0154,0.0154,0.0126,0.0172,0.0901,0.0218,-0.013550000000000006,-0.004062499999999997,0.017772499999999997,0.007624999999999993,0.013867500000000005,0.014609999999999984,0.012135000000000007,18.68,10.308438289615081,76.7860352804278
159,0.0287,0.0313,0.0282,0.021,0.023,0.017,0.0154,0.0154,0.0126,0.0172,0.0901,0.0218,-0.013550000000000006,-0.004062499999999997,0.017772499999999997,0.007624999999999993,0.013867500000000005,0.014609999999999984,0.012135000000000007,20.528333333333336,10.308491641076058,76.78606003163057
160,0.0281,0.0312,0.0294,0.0216,0.0228,0.0121,0.0123,0.0123,0.0133,0.0138,0.0919,0.0204,-0.032387500000000014,-0.016987500000000016,0.014444999999999986,0.005369999999999986,0.016754999999999992,0.01859749999999999,0.015792499999999987,27.33,10.308549650161298,76.78558812902581
161,0.0287,0.0313,0.0282,0.021,0.023,0.017,0.0154,0.0154,0.0126,0.0172,0.0901,0.0218,-0.013550000000000006,-0.004062499999999997,0.017772499999999997,0.007624999999999993,0.013867500000000005,0.014609999999999984,0.012135000000000007,23.216250000000002,10.308562768918184,76.78609551452851
162,0.0281,0.0312,0.0294,0.0216,0.0228,0.0121,0.0123,0.0123,0.0133,0.0138,0.0919,0.0204,-0.032387500000000014,-0.016987500000000016,0.014444999999999986,0.005369999999999986,0.016754999999999992,0.01859749999999999,0.015792499999999987,27.435000000000002,10.308632031911124,76.7855836177986
163,0.0287,0.0313,0.0282,0.021,0.023,0.017,0.0154,0.0154,0.0126,0.0172,0.0901,0.0218,-0.013550000000000006,-0.004062499999999997,0.017772499999999997,0.007624999999999993,0.013867500000000005,0.014609999999999984,0.012135000000000007,26.855000000000004,10.30863881876887,76.7861346159311
164,0.0287,0.0313,0.0282,0.021,0.023,0.017,0.0154,0.0154,0.0126,0.0172,0.0901,0.0218,-0.013550000000000006,-0.004062499999999997,0.017772499999999997,0.007624999999999993,0.013867500000000005,0.014609999999999984,0.012135000000000007,27.562,10.308692418289308,76.78616000912237
165,0.0281,0.0322,0.031,0.0213,0.021,0.0122,0.0126,0.0126,0.013,0.013,0.0919,0.0205,-0.032387500000000014,-0.016987500000000016,0.014444999999999986,0.005369999999999986,0.016754999999999992,0.01859749999999999,0.015792499999999987,27.945,10.308778757362223,76.78557508711737
166,0.0287,0.0313,0.0282,0.0196,0.0213,0.0144,0.0136,0.0136,0.0119,0.0145,0.0901,0.0211,-0.022872500000000018,-0.011377500000000013,0.012080000000000007,0.002427499999999999,0.010264999999999996,0.012465000000000004,0.01103499999999999,31.137777777777778,10.30876279340308,76.78618733230502
167,0.0281,0.0322,0.031,0.0213,0.021,0.0122,0.0126,0.0126,0.013,0.013,0.0919,0.0205,-0.032387500000000014,-0.016987500000000016,0.014444999999999986,0.005369999999999986,0.016754999999999992,0.01859749999999999,0.015792499999999987,27.095,10.30887787644879,76.78556825098906
168,0.0287,0.0313,0.0282,0.0196,0.0213,0.0144,0.0136,0.0136,0.0119,0.0145,0.0901,0.0211,-0.022872500000000018,-0.011377500000000013,0.012080000000000007,0.002427499999999999,0.010264999999999996,0.012465000000000004,0.01103499999999999,33.658,10.308860105806163,76.78621078038921
169,0.0277,0.0316,0.0309,0.0209,0.021,0.0127,0.0131,0.0131,0.0125,0.0128,0.0882,0.0205,-0.040885000000000005,-0.025237499999999996,0.005452499999999999,-0.0034300000000000164,0.006855,0.011667499999999997,0.010182499999999983,25.928571428571434,10.308977385223736,76.78555983903676
170,0.0287,0.0313,0.0282,0.0196,0.0213,0.0144,0.0136,0.0136,0.0119,0.0145,0.0901,0.0211,-0.022872500000000018,-0.011377500000000013,0.012080000000000007,0.002427499999999999,0.010264999999999996,0.012465000000000004,0.01103499999999999,33.413333333333334,10.308967127367717,76.78621025152114
171,0.0277,0.0316,0.0309,0.0209,0.021,0.0127,0.0131,0.0131,0.0125,0.0128,0.0882,0.0205,-0.040885000000000005,-0.025237499999999996,0.005452499999999999,-0.0034300000000000164,0.006855,0.011667499999999997,0.010182499999999983,25.24,10.309081370148299,76.7855496482281
172,0.0281,0.0311,0.0286,0.0191,0.0207,0.012,0.0133,0.0133,0.0112,0.0136,0.0929,0.0203,-0.022872500000000018,-0.011377500000000013,0.012080000000000007,0.002427499999999999,0.010264999999999996,0.012465000000000004,0.01103499999999999,32.49333333333333,10.309071288942857,76.7861906836444
173,0.0277,0.0316,0.0309,0.0209,0.021,0.0127,0.0131,0.0131,0.0125,0.0128,0.0882,0.0205,-0.040885000000000005,-0.025237499999999996,0.005452499999999999,-0.0034300000000000164,0.006855,0.011667499999999997,0.010182499999999983,24.965,10.309165324397455,76.78554141056345
174,0.0277,0.0316,0.0309,0.0209,0.021,0.0127,0.0131,0.0131,0.0125,0.0128,0.0882,0.0205,-0.040885000000000005,-0.025237499999999996,0.005452499999999999,-0.0034300000000000164,0.006855,0.011667499999999997,0.010182499999999983,24.990000000000002,10.309125481198958,76.78554518005956
175,0.0281,0.0311,0.0286,0.0191,0.0207,0.012,0.0133,0.0133,0.0112,0.0136,0.0929,0.0203,-0.022872500000000018,-0.011377500000000013,0.012080000000000007,0.002427499999999999,0.010264999999999996,0.012465000000000004,0.01103499999999999,28.582,10.309179226693265,76.78616505303998
176,0.0277,0.0316,0.0305,0.0207,0.0227,0.0128,0.0117,0.0117,0.0123,0.0119,0.0882,0.0202,-0.044844999999999996,-0.029060000000000002,0.002537499999999998,-0.007555000000000006,0.003939999999999999,0.010622500000000007,0.009770000000000001,25.143333333333334,10.309292291366464,76.78553114817026
177,0.0281,0.0303,0.0301,0.0197,0.0203,0.0088,0.0116,0.0116,0.0113,0.0127,0.0929,0.0179,-0.03423000000000001,-0.021442500000000003,0.00492999999999999,-0.005409999999999998,0.003500000000000003,0.008752499999999996,0.008092500000000002,24.87,10.309294263815657,76.78613810423396
178,0.0281,0.0311,0.0286,0.0191,0.0207,0.012,0.0133,0.0133,0.0112,0.0136,0.0929,0.0203,-0.022872500000000018,-0.011377500000000013,0.012080000000000007,0.002427499999999999,0.010264999999999996,0.012465000000000004,0.01103499999999999,25.67,10.30924329442113,76.78614989776476
179,0.0277,0.0316,0.0305,0.0207,0.0227,0.0128,0.0117,0.0117,0.0123,0.0119,0.0882,0.0202,-0.044844999999999996,-0.029060000000000002,0.002537499999999998,-0.007555000000000006,0.003939999999999999,0.010622500000000007,0.009770000000000001,25.096666666666664,10.309357856642636,76.78552692258863
180,0.0281,0.0303,0.0301,0.0197,0.0203,0.0088,0.0116,0.0116,0.0113,0.0127,0.0929,0.0179,-0.03423000000000001,-0.021442500000000003,0.00492999999999999,-0.005409999999999998,0.003500000000000003,0.008752499999999996,0.008092500000000002,23.844444444444445,10.309365403991343,76.78612250395432
181,0.0277,0.0316,0.0305,0.0207,0.0227,0.0128,0.0117,0.0117,0.0123,0.0119,0.0882,0.0202,-0.044844999999999996,-0.029060000000000002,0.002537499999999998,-0.007555000000000006,0.003939999999999999,0.010622500000000007,0.009770000000000001,24.705,10.309474036815022,76.7855212057968
182,0.0281,0.0303,0.0301,0.0197,0.0203,0.0088,0.0116,0.0116,0.0113,0.0127,0.0929,0.0179,-0.03423000000000001,-0.021442500000000003,0.00492999999999999,-0.005409999999999998,0.003500000000000003,0.008752499999999996,0.008092500000000002,22.7025,10.309474043385894,76.78609877839898
183,0.0278,0.0327,0.0302,0.0208,0.0221,0.0124,0.0115,0.0115,0.0123,0.0126,0.0854,0.0204,-0.04517499999999999,-0.028482499999999994,0.0034724999999999895,-0.007197499999999996,0.004627500000000007,0.012575000000000003,0.011694999999999983,23.97625,10.309564911989654,76.78551749557764
184,0.0277,0.0317,0.0293,0.0198,0.0189,0.0088,0.0104,0.0104,0.0113,0.0123,0.0892,0.018,-0.043277499999999997,-0.029335,0.00011749999999999261,-0.010800000000000004,-0.0016424999999999912,0.006717499999999987,0.006552499999999989,22.12714285714286,10.309569432960947,76.78607857508453
185,0.0278,0.0327,0.0302,0.0208,0.0221,0.0124,0.0115,0.0115,0.0123,0.0126,0.0854,0.0204,-0.04517499999999999,-0.028482499999999994,0.0034724999999999895,-0.007197499999999996,0.004627500000000007,0.012575000000000003,0.011694999999999983,23.291249999999998,10.309658119625404,76.78551295406317
186,0.0277,0.0317,0.0293,0.0198,0.0189,0.0088,0.0104,0.0104,0.0113,0.0123,0.0892,0.018,-0.043277499999999997,-0.029335,0.00011749999999999261,-0.010800000000000004,-0.0016424999999999912,0.006717499999999987,0.006552499999999989,22.131,10.309663635832417,76.78605951240203
